post_date,tags,score_days,favourites_days,answers_days,comments_days,usage_cnt
"2009-04-06 00:00:00","<fortran>","","","1","","1"
"2012-12-23 00:00:00","<pascal>","0","0","2","1","1"
"2016-11-17 00:00:00","<perl>","0","0","5","15","3"
"2016-06-26 00:00:00","<rust>","1","0","4","2","2"
"2017-09-30 00:00:00","<pascal>","","","1","","1"
"2012-02-03 00:00:00","<perl>","4","0","12","10","4"
"2015-10-30 00:00:00","<fortran>","0","0","1","","1"
"2016-11-26 00:00:00","<rust>","5","0","3","3","3"
"2011-06-30 00:00:00","<perl>","12","5","19","12","6"
"2015-03-09 00:00:00","<perl>","0","1","8","15","4"
"2015-09-05 00:00:00","<fortran>","1","0","2","","1"
"2016-02-02 00:00:00","<fortran>","","","2","1","1"
"2017-05-20 00:00:00","<rust>","3","0","5","2","2"
"2010-07-27 00:00:00","<perl>","0","0","8","4","3"
"2010-03-31 00:00:00","<perl>","20","8","14","6","4"
"2016-08-31 00:00:00","<perl>","-2","0","5","1","3"
"2016-11-07 00:00:00","<perl>","-5","1","5","3","3"
"2014-12-29 00:00:00","<perl>","8","0","4","19","4"
"2014-10-05 00:00:00","<rust>","2","0","2","","2"
"2014-05-11 00:00:00","<perl>","0","1","4","1","2"
"2012-10-11 00:00:00","<perl>","11","0","13","18","8"
"2012-01-31 00:00:00","<perl>","8","0","23","8","7"
"2011-03-07 00:00:00","<perl>","9","1","11","11","5"
"2013-05-29 00:00:00","<rust>","3","0","2","4","2"
"2012-06-03 00:00:00","<perl>","5","0","4","5","2"
"2015-05-08 00:00:00","<perl>","1","0","4","10","3"
"2014-02-07 00:00:00","<pascal>","","","2","","1"
"2017-05-18 00:00:00","<rust>","7","1","3","12","5"
"2013-11-20 00:00:00","<perl>","0","1","13","11","7"
"2010-05-01 00:00:00","<perl>","2","0","2","1","1"
"2010-07-25 00:00:00","<perl>","1","0","1","","1"
"2017-05-31 00:00:00","<pascal>","","","1","5","1"
"2010-06-26 00:00:00","<perl>","1","0","2","4","1"
"2013-04-12 00:00:00","<perl>","2","1","4","1","2"
"2010-08-27 00:00:00","<perl>","3","0","10","1","3"
"2014-04-05 00:00:00","<perl>","3","0","1","1","1"
"2010-07-13 00:00:00","<perl>","4","0","7","9","4"
"2016-04-23 00:00:00","<rust>","","","2","","1"
"2010-12-02 00:00:00","<perl>","5","0","6","2","3"
"2013-01-07 00:00:00","<perl>","0","0","5","5","3"
"2015-07-15 00:00:00","<perl>","5","1","9","2","4"
"2017-09-12 00:00:00","<rust>","2","0","1","","1"
"2011-12-03 00:00:00","<perl>","-2","0","5","2","1"
"2017-11-27 00:00:00","<rust>","3","0","2","","1"
"2017-07-29 00:00:00","<perl>","-2","0","1","1","1"
"2015-11-18 00:00:00","<rust>","4","1","2","","2"
"2015-02-17 00:00:00","<perl>","12","1","11","8","3"
"2014-01-16 00:00:00","<perl>","6","0","6","8","5"
"2016-07-18 00:00:00","<perl>","2","1","10","23","7"
"2010-01-07 00:00:00","<perl>","3","2","3","7","2"
"2013-01-21 00:00:00","<perl>","19","4","21","12","7"
"2012-09-11 00:00:00","<perl>","4","0","17","22","8"
"2015-08-09 00:00:00","<perl>","1","0","1","7","1"
"2014-05-09 00:00:00","<perl>","-4","0","5","8","4"
"2016-02-26 00:00:00","<rust>","7","0","3","4","2"
"2013-08-26 00:00:00","<perl>","-2","0","6","3","2"
"2017-03-28 00:00:00","<perl>","8","1","11","15","6"
"2012-11-05 00:00:00","<perl>","3","0","9","9","5"
"2012-06-26 00:00:00","<perl>","7","0","15","5","5"
"2010-06-21 00:00:00","<perl>","10","3","16","9","6"
"2013-07-12 00:00:00","<perl>","3","1","16","33","9"
"2013-05-19 00:00:00","<perl>","2","1","2","","1"
"2015-07-06 00:00:00","<perl>","4","1","8","13","4"
"2017-04-28 00:00:00","<perl>","11","2","7","7","5"
"2014-06-17 00:00:00","<perl>","7","0","6","5","3"
"2013-11-03 00:00:00","<perl>","2","0","1","","1"
"2010-09-23 00:00:00","<perl>","2","1","7","6","2"
"2012-01-10 00:00:00","<fortran>","","","2","1","1"
"2016-09-19 00:00:00","<perl>","5","2","5","11","2"
"2016-07-24 00:00:00","<rust>","-1","0","2","2","2"
"2015-02-20 00:00:00","<rust>","","","3","7","4"
"2012-06-19 00:00:00","<perl>","2","0","13","9","5"
"2012-06-10 00:00:00","<perl>","7","0","7","2","2"
"2016-12-17 00:00:00","<pascal>","-1","0","1","","1"
"2016-01-21 00:00:00","<rust>","6","0","2","3","2"
"2012-01-19 00:00:00","<perl>","8","0","10","8","6"
"2015-11-13 00:00:00","<perl>","-8","0","2","11","1"
"2008-09-16 00:00:00","<perl>","2","1","10","","1"
"2014-05-17 00:00:00","<perl>","","","2","3","1"
"2014-03-24 00:00:00","<rust>","","","1","","1"
"2013-03-25 00:00:00","<perl>","-1","0","7","6","4"
"2017-09-15 00:00:00","<rust>","3","0","3","3","2"
"2013-12-10 00:00:00","<perl>","1","1","13","15","6"
"2015-02-24 00:00:00","<fortran>","1","0","2","","1"
"2013-10-02 00:00:00","<perl>","0","0","7","6","4"
"2010-06-14 00:00:00","<perl>","1","0","7","","5"
"2016-03-17 00:00:00","<fortran>","2","0","","2","2"
"2017-12-22 00:00:00","<perl>","-3","0","3","6","2"
"2013-02-08 00:00:00","<fortran>","","","1","2","1"
"2014-03-28 00:00:00","<perl>","2","0","3","7","3"
"2016-04-08 00:00:00","<rust>","","","2","","2"
"2013-03-24 00:00:00","<perl>","2","0","3","4","1"
"2014-07-29 00:00:00","<rust>","1","0","1","2","1"
"2017-10-24 00:00:00","<rust>","7","0","3","1","3"
"2016-07-30 00:00:00","<rust>","","","1","","1"
"2012-06-21 00:00:00","<perl>","7","0","7","8","4"
"2015-05-12 00:00:00","<perl>","2","1","11","11","8"
"2016-04-19 00:00:00","<perl>","17","1","12","11","5"
"2015-06-17 00:00:00","<rust>","12","0","4","3","3"
"2013-10-19 00:00:00","<perl>","2","1","6","2","3"
"2014-09-10 00:00:00","<perl>","8","0","7","20","4"
"2015-04-13 00:00:00","<perl>","-1","0","2","10","1"
"2013-04-17 00:00:00","<perl>","4","1","14","8","8"
"2015-06-10 00:00:00","<rust>","21","0","5","5","5"
"2013-07-18 00:00:00","<fortran>","","","1","1","1"
"2011-11-07 00:00:00","<perl>","6","0","8","4","5"
"2015-04-22 00:00:00","<rust>","3","0","4","3","2"
"2014-01-20 00:00:00","<perl>","-1","0","9","18","7"
"2014-08-30 00:00:00","<rust>","6","0","4","7","5"
"2015-08-08 00:00:00","<perl>","3","0","5","2","2"
"2013-03-10 00:00:00","<perl>","1","1","10","13","4"
"2011-01-18 00:00:00","<fortran>","1","0","2","","1"
"2016-10-20 00:00:00","<rust>","5","0","5","1","3"
"2011-04-05 00:00:00","<perl>","3","0","5","3","3"
"2009-12-20 00:00:00","<perl>","3","1","2","","1"
"2013-03-02 00:00:00","<fortran>","1","0","1","","1"
"2017-07-28 00:00:00","<rust>","-1","0","2","","1"
"2016-03-31 00:00:00","<fortran>","0","0","1","10","1"
"2015-02-04 00:00:00","<perl>","6","1","9","10","8"
"2013-01-24 00:00:00","<perl>","0","0","12","20","6"
"2009-09-25 00:00:00","<perl>","-2","0","7","8","1"
"2015-07-02 00:00:00","<fortran>","1","0","1","","1"
"2011-05-30 00:00:00","<perl>","-1","0","3","1","1"
"2014-07-05 00:00:00","<perl>","0","0","3","5","2"
"2014-09-12 00:00:00","<rust>","1","0","1","4","2"
"2013-11-17 00:00:00","<fortran>","","","","7","1"
"2013-06-26 00:00:00","<fortran>","","","1","","1"
"2011-06-06 00:00:00","<perl>","","","5","1","2"
"2012-10-10 00:00:00","<perl>","4","0","10","14","5"
"2017-04-09 00:00:00","<rust>","4","1","4","1","3"
"2017-11-02 00:00:00","<perl>","6","0","5","2","3"
"2012-03-25 00:00:00","<perl>","0","0","1","3","1"
"2017-04-08 00:00:00","<perl>","0","0","4","4","3"
"2016-03-21 00:00:00","<perl>","12","1","1","2","1"
"2012-08-19 00:00:00","<perl>","0","0","4","2","2"
"2009-08-12 00:00:00","<perl>","-1","0","2","1","1"
"2013-09-18 00:00:00","<fortran>","1","0","2","3","2"
"2011-04-09 00:00:00","<perl>","","","2","","1"
"2015-03-06 00:00:00","<rust>","4","0","4","3","4"
"2015-09-17 00:00:00","<perl>","0","0","7","11","6"
"2013-01-03 00:00:00","<perl>","-2","1","6","11","4"
"2014-12-10 00:00:00","<perl>","0","0","4","12","4"
"2013-07-24 00:00:00","<fortran>","2","0","1","1","1"
"2009-04-10 00:00:00","<perl>","4","1","2","","1"
"2016-07-16 00:00:00","<perl>","","","3","","2"
"2017-10-13 00:00:00","<perl>","3","0","4","10","2"
"2015-03-07 00:00:00","<perl>","1","0","9","18","4"
"2015-07-12 00:00:00","<perl>","3","1","8","11","4"
"2016-02-16 00:00:00","<perl>","-2","0","7","1","3"
"2017-11-13 00:00:00","<perl>","-2","0","2","7","2"
"2013-05-04 00:00:00","<perl>","7","0","7","2","4"
"2016-03-09 00:00:00","<perl>","2","0","2","6","2"
"2017-07-02 00:00:00","<rust>","10","0","4","4","3"
"2017-11-20 00:00:00","<rust>","","","","6","1"
"2015-05-21 00:00:00","<rust>","9","0","5","2","4"
"2014-10-03 00:00:00","<perl>","1","0","13","13","6"
"2013-09-26 00:00:00","<perl>","8","1","9","18","5"
"2017-09-17 00:00:00","<perl>","-1","0","1","2","1"
"2016-12-05 00:00:00","<rust>","9","1","2","3","3"
"2015-12-25 00:00:00","<rust>","3","0","2","","2"
"2017-03-05 00:00:00","<perl>","4","0","6","","4"
"2013-02-15 00:00:00","<pascal>","2","0","3","4","2"
"2016-05-02 00:00:00","<rust>","1","0","3","1","2"
"2012-11-13 00:00:00","<perl>","2","0","1","","1"
"2010-02-09 00:00:00","<perl>","5","1","9","2","2"
"2013-11-01 00:00:00","<rust>","2","0","1","","1"
"2014-04-12 00:00:00","<rust>","","","1","","1"
"2013-01-09 00:00:00","<perl>","14","1","10","3","4"
"2012-04-13 00:00:00","<perl>","2","0","3","6","2"
"2017-04-18 00:00:00","<rust>","","","2","8","1"
"2014-03-03 00:00:00","<perl>","7","0","17","31","8"
"2009-12-14 00:00:00","<perl>","1","0","5","4","1"
"2015-01-28 00:00:00","<perl>","3","3","8","16","5"
"2012-04-05 00:00:00","<perl>","19","5","17","8","3"
"2013-03-06 00:00:00","<perl>","7","2","16","13","8"
"2015-12-12 00:00:00","<rust>","3","0","2","1","2"
"2014-03-22 00:00:00","<perl>","3","0","1","2","1"
"2016-06-15 00:00:00","<rust>","8","3","7","9","5"
"2013-03-21 00:00:00","<perl>","3","1","24","29","11"
"2015-05-29 00:00:00","<rust>","42","2","10","3","8"
"2017-03-01 00:00:00","<rust>","4","0","2","5","3"
"2017-03-29 00:00:00","<perl>","-2","0","1","16","2"
"2014-08-11 00:00:00","<rust>","1","0","1","2","1"
"2017-12-09 00:00:00","<fortran>","","","2","3","2"
"2014-12-12 00:00:00","<perl>","-2","0","5","5","5"
"2017-10-16 00:00:00","<rust>","2","0","2","8","2"
"2015-12-15 00:00:00","<rust>","5","1","1","","2"
"2015-05-06 00:00:00","<rust>","18","3","8","","3"
"2013-10-25 00:00:00","<rust>","","","1","1","1"
"2015-08-21 00:00:00","<rust>","7","0","3","","2"
"2015-03-12 00:00:00","<perl>","-4","0","9","14","6"
"2012-01-14 00:00:00","<perl>","0","0","5","5","2"
"2012-06-14 00:00:00","<perl>","11","0","14","11","4"
"2009-03-04 00:00:00","<perl>","11","6","15","1","1"
"2009-02-02 00:00:00","<perl>","6","1","2","1","1"
"2012-03-01 00:00:00","<perl>","9","1","8","9","5"
"2010-03-07 00:00:00","<perl>","2","0","3","","1"
"2014-09-06 00:00:00","<rust>","2","0","1","","1"
"2017-01-25 00:00:00","<fortran>","","","2","3","2"
"2012-03-29 00:00:00","<perl>","0","0","7","5","3"
"2016-05-24 00:00:00","<rust>","3","1","1","2","2"
"2016-03-14 00:00:00","<rust>","6","1","6","14","6"
"2012-02-11 00:00:00","<perl>","5","0","3","2","1"
"2012-08-14 00:00:00","<perl>","2","0","13","7","5"
"2016-08-11 00:00:00","<perl>","3","0","12","13","6"
"2010-02-15 00:00:00","<perl>","4","0","9","11","1"
"2011-07-21 00:00:00","<perl>","7","0","16","12","8"
"2013-05-21 00:00:00","<perl>","8","1","8","17","4"
"2015-07-02 00:00:00","<perl>","1","0","2","","1"
"2016-05-23 00:00:00","<rust>","6","2","8","12","6"
"2014-06-28 00:00:00","<rust>","1","0","1","","1"
"2017-05-18 00:00:00","<fortran>","","","1","6","1"
"2015-06-12 00:00:00","<rust>","","","1","1","1"
"2014-03-16 00:00:00","<perl>","","","7","12","3"
"2015-10-31 00:00:00","<rust>","2","0","2","","1"
"2016-06-17 00:00:00","<rust>","8","0","5","2","5"
"2016-01-21 00:00:00","<perl>","-8","0","10","13","5"
"2016-08-27 00:00:00","<perl>","-1","0","3","6","2"
"2013-03-02 00:00:00","<perl>","1","0","6","12","3"
"2015-04-08 00:00:00","<perl>","","","3","4","2"
"2016-08-29 00:00:00","<perl>","-4","1","11","13","4"
"2017-02-13 00:00:00","<pascal>","1","0","1","1","1"
"2017-08-02 00:00:00","<perl>","3","1","3","2","2"
"2015-10-12 00:00:00","<perl>","","","3","10","2"
"2016-08-04 00:00:00","<rust>","2","0","4","6","4"
"2015-08-31 00:00:00","<fortran>","1","0","2","","1"
"2012-09-07 00:00:00","<fortran>","3","0","3","","1"
"2012-04-07 00:00:00","<perl>","2","0","10","6","3"
"2016-01-07 00:00:00","<pascal>","","","2","1","1"
"2014-12-06 00:00:00","<rust>","5","0","1","","1"
"2017-11-28 00:00:00","<rust>","3","0","4","3","4"
"2011-12-17 00:00:00","<perl>","6","1","5","2","2"
"2014-11-13 00:00:00","<pascal>","1","0","3","11","2"
"2013-05-12 00:00:00","<perl>","9","0","4","4","2"
"2017-04-05 00:00:00","<perl>","0","0","9","23","5"
"2010-06-02 00:00:00","<perl>","2","0","5","8","3"
"2017-02-06 00:00:00","<rust>","5","0","2","5","2"
"2011-02-28 00:00:00","<perl>","","","1","","1"
"2014-10-08 00:00:00","<rust>","1","2","3","6","3"
"2014-07-08 00:00:00","<perl>","3","0","7","8","5"
"2015-04-26 00:00:00","<perl>","2","0","8","16","4"
"2016-12-30 00:00:00","<fortran>","1","0","1","","1"
"2016-06-07 00:00:00","<rust>","8","0","4","16","4"
"2017-01-01 00:00:00","<pascal>","","","","4","1"
"2016-06-02 00:00:00","<perl>","5","0","7","18","5"
"2013-12-28 00:00:00","<rust>","","","2","2","1"
"2016-10-28 00:00:00","<perl>","-1","1","6","11","2"
"2015-02-28 00:00:00","<perl>","2","0","3","3","2"
"2017-07-03 00:00:00","<perl>","-2","0","1","1","1"
"2010-08-08 00:00:00","<perl>","4","1","3","","1"
"2013-09-07 00:00:00","<perl>","3","0","5","4","2"
"2015-04-23 00:00:00","<rust>","11","0","2","4","2"
"2011-10-12 00:00:00","<perl>","8","0","11","1","4"
"2017-08-21 00:00:00","<rust>","","","3","4","2"
"2012-05-25 00:00:00","<perl>","7","1","7","5","5"
"2017-08-25 00:00:00","<rust>","4","0","3","8","4"
"2016-02-27 00:00:00","<rust>","4","0","5","13","3"
"2012-04-29 00:00:00","<perl>","1","0","10","13","3"
"2017-05-10 00:00:00","<perl>","-1","0","4","19","3"
"2014-02-26 00:00:00","<rust>","2","1","1","1","1"
"2017-03-23 00:00:00","<rust>","","","2","5","1"
"2015-09-19 00:00:00","<perl>","75","12","8","2","4"
"2011-01-19 00:00:00","<perl>","8","1","18","6","6"
"2016-05-26 00:00:00","<rust>","1","0","3","1","2"
"2017-05-23 00:00:00","<rust>","4","0","4","3","4"
"2013-07-16 00:00:00","<fortran>","-1","0","1","2","1"
"2014-04-17 00:00:00","<perl>","","","17","14","8"
"2010-09-16 00:00:00","<perl>","4","0","6","","2"
"2014-12-07 00:00:00","<perl>","","","1","4","1"
"2013-06-11 00:00:00","<rust>","5","0","3","","1"
"2016-01-08 00:00:00","<perl>","-1","1","5","16","4"
"2013-09-22 00:00:00","<perl>","1","0","2","12","2"
"2010-01-21 00:00:00","<perl>","2","1","7","3","2"
"2014-05-25 00:00:00","<perl>","","","2","5","2"
"2014-08-03 00:00:00","<rust>","3","0","1","3","2"
"2013-11-19 00:00:00","<fortran>","1","0","1","","1"
"2010-02-05 00:00:00","<perl>","4","0","2","1","1"
"2010-06-03 00:00:00","<perl>","1","0","2","","1"
"2015-09-30 00:00:00","<rust>","6","0","4","2","3"
"2017-10-27 00:00:00","<rust>","0","0","1","","1"
"2014-09-13 00:00:00","<rust>","1","0","2","","2"
"2010-05-27 00:00:00","<perl>","5","0","8","1","3"
"2015-08-28 00:00:00","<fortran>","","","1","3","1"
"2011-08-29 00:00:00","<fortran>","","","1","1","1"
"2014-05-02 00:00:00","<perl>","0","0","5","11","2"
"2015-09-20 00:00:00","<rust>","6","0","5","3","2"
"2012-08-21 00:00:00","<perl>","7","1","12","19","6"
"2009-07-01 00:00:00","<perl>","","","1","","1"
"2014-11-26 00:00:00","<perl>","3","0","11","39","5"
"2015-03-09 00:00:00","<fortran>","1","0","2","2","2"
"2014-04-28 00:00:00","<pascal>","","","1","","1"
"2012-12-10 00:00:00","<perl>","4","1","18","10","8"
"2012-02-02 00:00:00","<rust>","3","1","3","","1"
"2014-04-03 00:00:00","<rust>","","","","5","1"
"2016-12-02 00:00:00","<fortran>","","","1","3","1"
"2009-09-04 00:00:00","<perl>","3","1","3","8","1"
"2017-06-27 00:00:00","<perl>","0","0","2","1","1"
"2011-04-06 00:00:00","<perl>","6","0","8","12","7"
"2015-09-08 00:00:00","<perl>","4","1","5","4","3"
"2011-05-04 00:00:00","<perl>","2","3","12","7","6"
"2010-09-17 00:00:00","<perl>","6","2","6","4","2"
"2011-08-31 00:00:00","<fortran>","1","0","2","3","1"
"2015-02-01 00:00:00","<rust>","4","0","4","2","4"
"2015-12-12 00:00:00","<perl>","-2","0","5","5","3"
"2015-06-18 00:00:00","<rust>","7","0","2","","1"
"2017-02-15 00:00:00","<rust>","0","0","1","12","1"
"2016-05-19 00:00:00","<rust>","6","0","2","6","2"
"2017-06-01 00:00:00","<perl>","2","2","6","13","3"
"2014-12-23 00:00:00","<rust>","7","1","2","3","2"
"2013-05-27 00:00:00","<perl>","3","1","14","10","5"
"2011-04-10 00:00:00","<perl>","3","0","4","","1"
"2015-10-19 00:00:00","<fortran>","2","0","1","","1"
"2013-06-05 00:00:00","<fortran>","","","2","5","2"
"2016-03-31 00:00:00","<rust>","1","0","1","","1"
"2015-08-17 00:00:00","<rust>","9","0","3","7","3"
"2016-10-13 00:00:00","<perl>","1","1","7","12","3"
"2017-04-03 00:00:00","<rust>","4","0","6","2","3"
"2010-11-17 00:00:00","<perl>","5","2","15","10","7"
"2012-02-08 00:00:00","<perl>","2","0","7","3","3"
"2009-01-22 00:00:00","<perl>","","","1","","1"
"2009-06-23 00:00:00","<fortran>","1","0","2","","1"
"2009-10-07 00:00:00","<pascal>","2","0","5","1","1"
"2017-08-28 00:00:00","<rust>","3","1","1","4","3"
"2009-10-05 00:00:00","<perl>","9","2","12","11","3"
"2016-10-25 00:00:00","<perl>","14","0","5","7","3"
"2016-10-12 00:00:00","<fortran>","1","0","3","8","2"
"2013-09-02 00:00:00","<perl>","3","0","3","6","2"
"2016-04-16 00:00:00","<perl>","5","1","4","9","4"
"2016-07-24 00:00:00","<perl>","8","0","3","2","2"
"2016-04-02 00:00:00","<rust>","5","0","4","","4"
"2015-04-17 00:00:00","<perl>","-2","0","2","2","2"
"2015-07-21 00:00:00","<rust>","4","0","2","6","2"
"2014-07-18 00:00:00","<perl>","0","0","10","8","5"
"2014-01-21 00:00:00","<perl>","-2","1","7","18","7"
"2016-05-23 00:00:00","<perl>","3","0","2","7","2"
"2011-12-11 00:00:00","<perl>","1","0","1","1","1"
"2015-08-23 00:00:00","<rust>","16","1","9","4","6"
"2013-12-04 00:00:00","<perl>","4","0","12","15","7"
"2015-06-30 00:00:00","<fortran>","","","1","4","1"
"2016-02-28 00:00:00","<pascal>","1","0","1","","1"
"2011-04-28 00:00:00","<fortran>","2","0","4","6","1"
"2013-06-16 00:00:00","<perl>","14","2","3","3","1"
"2015-08-10 00:00:00","<fortran>","1","0","3","1","1"
"2017-06-28 00:00:00","<perl>","1","0","1","2","1"
"2010-11-03 00:00:00","<perl>","16","5","28","1","3"
"2016-05-15 00:00:00","<rust>","","","3","","1"
"2011-09-24 00:00:00","<perl>","1","0","2","1","1"
"2014-11-03 00:00:00","<perl>","-16","2","14","34","8"
"2011-01-02 00:00:00","<perl>","","","1","1","1"
"2016-04-15 00:00:00","<perl>","1","0","1","1","1"
"2012-11-06 00:00:00","<fortran>","","","1","2","1"
"2011-09-06 00:00:00","<perl>","3","0","7","2","2"
"2009-05-29 00:00:00","<perl>","1","0","1","","1"
"2015-02-04 00:00:00","<fortran>","2","1","2","2","2"
"2011-10-11 00:00:00","<perl>","4","2","25","24","12"
"2013-06-27 00:00:00","<perl>","30","1","19","13","6"
"2013-01-15 00:00:00","<fortran>","1","0","2","","1"
"2010-09-09 00:00:00","<perl>","12","2","12","7","5"
"2015-06-17 00:00:00","<perl>","7","0","10","9","5"
"2017-02-14 00:00:00","<perl>","-3","2","5","11","4"
"2015-05-19 00:00:00","<pascal>","","","1","4","1"
"2015-01-21 00:00:00","<rust>","","","2","1","2"
"2016-09-22 00:00:00","<fortran>","4","0","2","","1"
"2017-04-10 00:00:00","<rust>","1","0","1","2","1"
"2009-08-06 00:00:00","<perl>","8","6","13","3","3"
"2011-10-19 00:00:00","<fortran>","1","1","1","1","1"
"2015-04-20 00:00:00","<rust>","2","0","4","6","3"
"2014-08-01 00:00:00","<perl>","0","0","17","29","10"
"2015-08-26 00:00:00","<perl>","1","0","1","6","2"
"2011-08-01 00:00:00","<perl>","10","1","23","6","9"
"2009-07-14 00:00:00","<fortran>","0","0","3","1","1"
"2014-06-22 00:00:00","<perl>","1","0","2","1","1"
"2015-02-20 00:00:00","<perl>","6","0","4","8","2"
"2014-08-08 00:00:00","<rust>","1","0","2","2","2"
"2015-02-09 00:00:00","<rust>","9","1","6","5","4"
"2015-06-13 00:00:00","<rust>","13","1","2","","2"
"2014-01-13 00:00:00","<perl>","4","1","6","14","4"
"2013-06-13 00:00:00","<perl>","10","0","18","17","4"
"2015-04-05 00:00:00","<rust>","3","0","4","","3"
"2017-02-06 00:00:00","<perl>","-1","2","4","8","3"
"2016-10-10 00:00:00","<pascal>","","","3","5","1"
"2015-04-16 00:00:00","<perl>","-5","0","6","9","4"
"2017-08-14 00:00:00","<rust>","53","24","4","8","3"
"2017-05-14 00:00:00","<perl>","-4","1","3","1","2"
"2014-09-01 00:00:00","<rust>","4","0","2","1","2"
"2016-01-07 00:00:00","<perl>","-12","3","9","22","5"
"2014-12-22 00:00:00","<pascal>","","","2","","1"
"2016-06-08 00:00:00","<rust>","5","1","4","1","2"
"2013-01-28 00:00:00","<fortran>","3","1","4","1","2"
"2017-11-08 00:00:00","<rust>","7","2","5","2","4"
"2012-12-07 00:00:00","<perl>","1","1","5","5","3"
"2017-10-16 00:00:00","<fortran>","1","0","2","3","2"
"2016-08-15 00:00:00","<perl>","1","0","4","4","2"
"2014-05-10 00:00:00","<perl>","3","0","5","12","4"
"2015-05-24 00:00:00","<rust>","12","0","7","6","5"
"2015-01-08 00:00:00","<perl>","4","1","10","15","5"
"2011-01-10 00:00:00","<pascal>","-1","0","1","6","1"
"2015-05-14 00:00:00","<fortran>","","","1","2","1"
"2015-02-26 00:00:00","<perl>","0","0","3","9","3"
"2014-03-23 00:00:00","<perl>","2","0","7","6","4"
"2013-08-13 00:00:00","<perl>","9","1","11","22","7"
"2010-05-30 00:00:00","<perl>","2","0","1","","1"
"2017-11-16 00:00:00","<perl>","1","0","2","1","1"
"2014-07-15 00:00:00","<perl>","2","0","2","","2"
"2015-03-06 00:00:00","<perl>","-3","0","7","17","4"
"2013-12-08 00:00:00","<perl>","4","0","4","1","2"
"2017-03-07 00:00:00","<perl>","-3","0","3","12","3"
"2011-12-06 00:00:00","<fortran>","1","0","2","1","1"
"2014-07-27 00:00:00","<perl>","3","0","13","8","5"
"2015-05-21 00:00:00","<fortran>","","","1","4","1"
"2013-01-16 00:00:00","<perl>","0","1","6","14","4"
"2016-07-13 00:00:00","<fortran>","","","1","2","1"
"2013-08-16 00:00:00","<perl>","-9","0","13","19","8"
"2010-11-01 00:00:00","<perl>","3","2","17","4","7"
"2011-10-24 00:00:00","<perl>","3","1","6","2","3"
"2017-10-19 00:00:00","<perl>","","","","2","1"
"2013-02-10 00:00:00","<perl>","7","0","4","2","3"
"2014-04-19 00:00:00","<rust>","1","0","1","","1"
"2013-02-14 00:00:00","<fortran>","","","1","","1"
"2014-12-19 00:00:00","<perl>","","","3","4","1"
"2015-12-21 00:00:00","<perl>","2","0","4","","2"
"2014-03-12 00:00:00","<rust>","1","0","2","2","2"
"2015-07-16 00:00:00","<rust>","6","0","2","","1"
"2012-05-04 00:00:00","<perl>","7","0","9","9","4"
"2016-05-30 00:00:00","<perl>","0","0","7","12","3"
"2017-10-20 00:00:00","<perl>","1","0","3","10","3"
"2015-07-09 00:00:00","<rust>","11","1","3","3","2"
"2012-03-27 00:00:00","<perl>","8","0","11","13","4"
"2014-08-18 00:00:00","<perl>","0","0","10","7","4"
"2015-07-07 00:00:00","<perl>","2","0","1","2","1"
"2011-01-21 00:00:00","<perl>","3","0","8","5","5"
"2014-05-13 00:00:00","<rust>","1","0","1","","1"
"2016-09-04 00:00:00","<fortran>","-4","0","1","1","1"
"2013-04-05 00:00:00","<rust>","9","2","1","","1"
"2013-05-24 00:00:00","<rust>","4","0","2","","2"
"2015-06-22 00:00:00","<rust>","8","1","7","7","7"
"2016-05-25 00:00:00","<fortran>","1","0","2","4","2"
"2015-10-04 00:00:00","<pascal>","-1","0","1","1","1"
"2016-08-19 00:00:00","<perl>","7","0","14","19","6"
"2010-09-14 00:00:00","<perl>","3","3","10","7","4"
"2012-04-08 00:00:00","<perl>","6","0","3","2","1"
"2010-05-12 00:00:00","<perl>","2","1","6","","1"
"2013-02-18 00:00:00","<fortran>","","","2","","1"
"2016-12-13 00:00:00","<perl>","1","1","4","4","1"
"2017-04-12 00:00:00","<perl>","2","0","1","6","1"
"2015-09-05 00:00:00","<perl>","1","0","5","3","2"
"2013-10-07 00:00:00","<fortran>","1","0","1","13","2"
"2012-05-29 00:00:00","<perl>","10","1","14","10","6"
"2013-01-08 00:00:00","<perl>","9","0","8","21","6"
"2010-06-10 00:00:00","<perl>","0","0","3","3","1"
"2014-10-04 00:00:00","<pascal>","-2","0","1","2","1"
"2015-07-30 00:00:00","<perl>","0","0","10","22","7"
"2012-11-07 00:00:00","<fortran>","","","1","2","1"
"2015-10-14 00:00:00","<perl>","7","0","7","5","4"
"2016-06-14 00:00:00","<fortran>","","","","2","1"
"2009-06-08 00:00:00","<pascal>","","","5","4","1"
"2014-10-18 00:00:00","<rust>","3","0","3","3","2"
"2015-01-01 00:00:00","<perl>","1","0","2","7","2"
"2009-07-05 00:00:00","<perl>","6","1","4","","1"
"2016-03-18 00:00:00","<perl>","4","0","7","14","6"
"2014-03-04 00:00:00","<perl>","11","0","20","18","9"
"2016-12-21 00:00:00","<fortran>","0","0","1","1","1"
"2011-05-04 00:00:00","<fortran>","3","0","3","1","2"
"2014-05-03 00:00:00","<perl>","-1","0","6","13","4"
"2016-09-28 00:00:00","<rust>","0","0","","2","1"
"2012-05-02 00:00:00","<perl>","9","2","6","","2"
"2011-10-07 00:00:00","<perl>","5","2","4","3","2"
"2014-09-02 00:00:00","<rust>","0","0","3","","2"
