post_date,TagName,num_per_day
"2009-03-24 00:00:00","ruby","45"
"2017-06-30 00:00:00","ruby","88"
"2013-09-14 00:00:00","delphi","15"
"2010-05-25 00:00:00","javascript","299"
"2010-08-23 00:00:00","c","137"
"2017-12-15 00:00:00","hadoop","17"
"2009-08-01 00:00:00","php","137"
"2013-02-14 00:00:00","scala","30"
"2017-11-23 00:00:00","python","815"
"2014-01-31 00:00:00","rust","1"
"2013-09-18 00:00:00","vba","53"
"2016-03-08 00:00:00","vba","81"
"2012-09-08 00:00:00","r","36"
"2009-04-08 00:00:00","shell","8"
"2014-12-30 00:00:00","python","421"
"2011-12-20 00:00:00","delphi","43"
"2009-07-18 00:00:00","javascript","78"
"2016-07-01 00:00:00","html","702"
"2012-04-10 00:00:00","jquery","644"
"2010-06-03 00:00:00","hadoop","3"
"2013-08-03 00:00:00","perl","22"
"2012-09-24 00:00:00","go","12"
"2014-08-31 00:00:00","pascal","1"
"2011-05-20 00:00:00","r","27"
"2013-11-07 00:00:00","r","113"
"2011-12-08 00:00:00","swift","3"
"2010-07-29 00:00:00","shell","24"
"2011-08-09 00:00:00","css","265"
"2015-05-29 00:00:00","delphi","16"
"2009-01-02 00:00:00","javascript","82"
"2014-05-17 00:00:00","javascript","566"
"2011-06-23 00:00:00","javascript","761"
"2009-01-28 00:00:00","c#","313"
"2015-07-03 00:00:00","go","14"
"2017-09-18 00:00:00","c","128"
"2012-06-04 00:00:00","fortran","6"
"2016-10-04 00:00:00","hadoop","26"
"2008-10-04 00:00:00","perl","7"
"2011-08-29 00:00:00","perl","37"
"2014-03-05 00:00:00","ruby","163"
"2010-07-30 00:00:00","delphi","29"
"2013-06-23 00:00:00","delphi","7"
"2010-08-16 00:00:00","javascript","305"
"2015-03-27 00:00:00","c++","419"
"2017-07-30 00:00:00","html","322"
"2011-07-29 00:00:00","fortran","4"
"2016-04-02 00:00:00","jquery","278"
"2015-02-05 00:00:00","perl","53"
"2008-11-30 00:00:00","ruby","9"
"2017-10-30 00:00:00","r","186"
"2012-11-15 00:00:00","c++","484"
"2013-01-02 00:00:00","scala","23"
"2011-05-06 00:00:00","pascal","1"
"2014-04-29 00:00:00","shell","67"
"2015-04-23 00:00:00","python","700"
"2017-10-28 00:00:00","css","197"
"2016-04-12 00:00:00","javascript","1484"
"2011-03-30 00:00:00","ruby","118"
"2010-06-12 00:00:00","r","5"
"2012-07-22 00:00:00","sql","126"
"2010-02-01 00:00:00","sql","159"
"2012-03-05 00:00:00","html","348"
"2011-08-31 00:00:00","c#","885"
"2015-04-24 00:00:00","javascript","1323"
"2011-10-18 00:00:00","c++","432"
"2009-09-15 00:00:00","html","111"
"2016-07-10 00:00:00","cobol","1"
"2016-10-13 00:00:00","r","197"
"2015-09-08 00:00:00","swift","214"
"2011-08-07 00:00:00","php","389"
"2012-03-18 00:00:00","ruby","83"
"2010-06-28 00:00:00","go","2"
"2016-02-06 00:00:00","rust","4"
"2011-08-01 00:00:00","vba","20"
"2017-05-19 00:00:00","vba","93"
"2015-06-01 00:00:00","c#","754"
"2014-11-06 00:00:00","c","268"
"2013-08-31 00:00:00","jquery","464"
"2010-01-12 00:00:00","java","440"
"2010-09-08 00:00:00","pascal","1"
"2012-07-20 00:00:00","vba","36"
"2015-01-08 00:00:00","vba","62"
"2014-07-21 00:00:00","shell","54"
"2012-03-07 00:00:00","python","331"
"2017-03-24 00:00:00","delphi","12"
"2013-09-07 00:00:00","html","381"
"2010-10-14 00:00:00","html","167"
"2013-01-20 00:00:00","c#","376"
"2013-06-21 00:00:00","java","1120"
"2013-09-03 00:00:00","perl","54"
"2009-08-07 00:00:00","scala","13"
"2017-01-04 00:00:00","go","26"
"2010-03-11 00:00:00","vba","11"
"2009-08-05 00:00:00","r","3"
"2008-11-08 00:00:00","html","22"
"2014-01-14 00:00:00","c++","501"
"2010-10-24 00:00:00","c#","226"
"2016-07-20 00:00:00","c","164"
"2017-05-17 00:00:00","cobol","1"
"2011-02-10 00:00:00","java","636"
"2011-01-17 00:00:00","hadoop","7"
"2013-12-11 00:00:00","hadoop","12"
"2017-02-10 00:00:00","perl","30"
"2015-04-01 00:00:00","rust","10"
"2017-09-19 00:00:00","rust","4"
"2010-08-30 00:00:00","delphi","13"
"2008-10-11 00:00:00","c++","71"
"2017-06-23 00:00:00","c++","223"
"2011-01-14 00:00:00","cobol","1"
"2014-12-31 00:00:00","javascript","721"
"2017-02-24 00:00:00","c#","694"
"2012-04-23 00:00:00","shell","28"
"2017-04-28 00:00:00","python","779"
"2008-09-15 00:00:00","sql","131"
"2014-10-02 00:00:00","perl","53"
"2014-03-15 00:00:00","scala","17"
"2014-11-17 00:00:00","go","20"
"2011-09-13 00:00:00","vba","16"
"2014-03-03 00:00:00","vba","49"
"2009-05-30 00:00:00","shell","14"
"2011-09-21 00:00:00","c","196"
"2015-01-03 00:00:00","c++","214"
"2009-05-01 00:00:00","fortran","2"
"2015-11-28 00:00:00","jquery","280"
"2017-05-20 00:00:00","hadoop","9"
"2009-01-04 00:00:00","php","46"
"2011-04-05 00:00:00","css","197"
"2009-12-07 00:00:00","html","85"
"2009-10-16 00:00:00","c","125"
"2009-09-25 00:00:00","c#","396"
"2015-11-13 00:00:00","cobol","3"
"2011-01-29 00:00:00","jquery","206"
"2009-05-14 00:00:00","r","1"
"2012-06-29 00:00:00","python","364"
"2009-08-05 00:00:00","python","128"
"2017-02-27 00:00:00","sql","328"
"2016-07-08 00:00:00","css","467"
"2011-09-28 00:00:00","delphi","27"
"2016-07-04 00:00:00","javascript","1131"
"2015-08-23 00:00:00","c#","361"
"2013-04-23 00:00:00","fortran","2"
"2015-10-12 00:00:00","fortran","1"
"2012-04-30 00:00:00","sql","274"
"2014-07-08 00:00:00","jquery","685"
"2012-10-21 00:00:00","r","35"
"2015-04-11 00:00:00","r","80"
"2014-03-06 00:00:00","swift","1"
"2017-01-28 00:00:00","swift","132"
"2013-09-13 00:00:00","shell","72"
"2012-03-31 00:00:00","css","165"
"2008-08-10 00:00:00","javascript","8"
"2010-03-20 00:00:00","c++","175"
"2009-10-07 00:00:00","fortran","2"
"2015-09-06 00:00:00","jquery","290"
"2012-01-18 00:00:00","java","950"
"2011-11-21 00:00:00","r","44"
"2009-05-08 00:00:00","perl","12"
"2010-02-06 00:00:00","scala","7"
"2011-11-13 00:00:00","ruby","57"
"2017-03-27 00:00:00","ruby","71"
"2015-10-03 00:00:00","rust","4"
"2009-06-02 00:00:00","r","3"
"2008-10-22 00:00:00","css","48"
"2016-04-25 00:00:00","cobol","1"
"2016-07-21 00:00:00","c++","364"
"2013-06-09 00:00:00","javascript","452"
"2014-08-06 00:00:00","fortran","5"
"2010-11-07 00:00:00","jquery","133"
"2015-05-16 00:00:00","sql","117"
"2012-10-15 00:00:00","perl","62"
"2015-09-09 00:00:00","perl","35"
"2012-01-12 00:00:00","scala","25"
"2010-09-12 00:00:00","go","1"
"2016-12-21 00:00:00","pascal","3"
"2015-07-27 00:00:00","python","596"
"2010-11-05 00:00:00","fortran","1"
"2013-09-29 00:00:00","fortran","4"
"2011-02-05 00:00:00","php","360"
"2010-11-10 00:00:00","perl","55"
"2015-11-05 00:00:00","ruby","132"
"2014-05-13 00:00:00","rust","4"
"2013-05-25 00:00:00","r","37"
"2014-04-23 00:00:00","html","788"
"2012-01-18 00:00:00","javascript","804"
"2009-09-04 00:00:00","c++","230"
"2010-10-17 00:00:00","c#","274"
"2008-12-28 00:00:00","c","13"
"2012-05-03 00:00:00","cobol","1"
"2011-06-18 00:00:00","c","102"
"2009-06-17 00:00:00","jquery","118"
"2011-12-06 00:00:00","jquery","603"
"2011-03-13 00:00:00","java","373"
"2014-04-19 00:00:00","perl","30"
"2011-05-24 00:00:00","sql","223"
"2012-07-23 00:00:00","css","293"
"2011-02-24 00:00:00","delphi","47"
"2013-12-02 00:00:00","c#","821"
"2011-01-08 00:00:00","c#","299"
"2013-02-03 00:00:00","jquery","354"
"2017-06-12 00:00:00","go","23"
"2015-04-02 00:00:00","swift","175"
"2008-12-03 00:00:00","shell","3"
"2009-07-17 00:00:00","python","145"
"2014-06-28 00:00:00","css","235"
"2013-03-01 00:00:00","c","236"
"2016-01-24 00:00:00","c","211"
"2016-07-13 00:00:00","jquery","538"
"2009-10-21 00:00:00","java","285"
"2009-08-16 00:00:00","ruby","24"
"2012-02-04 00:00:00","ruby","70"
"2014-05-21 00:00:00","pascal","2"
"2012-12-24 00:00:00","python","237"
"2008-09-05 00:00:00","cobol","1"
"2015-02-16 00:00:00","delphi","14"
"2009-10-21 00:00:00","javascript","204"
"2013-01-10 00:00:00","html","497"
"2015-08-29 00:00:00","cobol","1"
"2011-09-14 00:00:00","jquery","635"
"2011-01-19 00:00:00","python","263"
"2017-01-26 00:00:00","jquery","433"
"2012-05-06 00:00:00","hadoop","7"
"2014-10-25 00:00:00","hadoop","5"
"2010-07-19 00:00:00","perl","27"
"2013-01-06 00:00:00","perl","25"
"2013-06-20 00:00:00","go","13"
"2016-04-23 00:00:00","css","255"
"2011-02-05 00:00:00","html","118"
"2010-08-14 00:00:00","fortran","3"
"2013-07-08 00:00:00","fortran","1"
"2010-12-14 00:00:00","scala","30"
"2013-06-03 00:00:00","scala","39"
"2013-08-08 00:00:00","ruby","159"
"2011-10-11 00:00:00","go","3"
"2012-02-14 00:00:00","rust","5"
"2016-12-16 00:00:00","python","681"
"2011-09-15 00:00:00","sql","239"
"2011-06-18 00:00:00","delphi","9"
"2013-09-27 00:00:00","c++","412"
"2016-03-17 00:00:00","c++","355"
"2013-08-10 00:00:00","c#","341"
"2009-12-22 00:00:00","perl","48"
"2013-02-10 00:00:00","php","531"
"2015-08-27 00:00:00","python","670"
"2017-02-08 00:00:00","sql","321"
"2015-05-06 00:00:00","perl","62"
"2017-11-10 00:00:00","ruby","55"
"2012-08-30 00:00:00","swift","1"
"2015-02-18 00:00:00","swift","188"
"2011-07-06 00:00:00","shell","36"
"2012-10-02 00:00:00","python","423"
"2009-06-07 00:00:00","css","42"
"2008-10-11 00:00:00","c#","81"
"2010-07-11 00:00:00","html","74"
"2011-06-23 00:00:00","jquery","674"
"2013-12-11 00:00:00","jquery","856"
"2014-08-03 00:00:00","hadoop","17"
"2012-04-11 00:00:00","sql","326"
"2016-07-15 00:00:00","scala","48"
"2014-06-13 00:00:00","rust","4"
"2016-12-18 00:00:00","vba","25"
"2014-09-14 00:00:00","r","70"
"2012-03-26 00:00:00","r","48"
"2010-05-24 00:00:00","python","161"
"2013-03-18 00:00:00","javascript","924"
"2010-04-19 00:00:00","c","183"
"2012-03-25 00:00:00","c++","225"
"2014-12-31 00:00:00","c#","440"
"2009-02-11 00:00:00","jquery","74"
"2011-09-21 00:00:00","php","660"
"2012-02-02 00:00:00","rust","1"
"2015-03-28 00:00:00","pascal","2"
"2013-09-28 00:00:00","swift","5"
"2012-11-25 00:00:00","shell","21"
"2016-01-01 00:00:00","javascript","507"
"2014-04-16 00:00:00","java","1292"
"2015-09-01 00:00:00","hadoop","41"
"2010-01-06 00:00:00","scala","5"
"2015-04-06 00:00:00","shell","29"
"2013-03-08 00:00:00","css","390"
"2015-08-27 00:00:00","css","489"
"2015-06-22 00:00:00","html","655"
"2014-11-25 00:00:00","c","244"
"2016-08-13 00:00:00","jquery","254"
"2015-02-27 00:00:00","scala","55"
"2009-04-12 00:00:00","ruby","12"
"2013-12-03 00:00:00","go","14"
"2016-02-11 00:00:00","vba","90"
"2014-02-05 00:00:00","shell","80"
"2010-03-02 00:00:00","python","205"
"2013-01-24 00:00:00","python","508"
"2017-01-29 00:00:00","javascript","628"
"2008-11-20 00:00:00","jquery","19"
"2011-10-15 00:00:00","jquery","267"
"2016-11-06 00:00:00","scala","41"
"2012-08-29 00:00:00","go","4"
"2016-08-09 00:00:00","rust","5"
"2012-07-18 00:00:00","r","94"
"2015-12-26 00:00:00","swift","129"
"2016-07-03 00:00:00","python","358"
"2017-12-16 00:00:00","sql","96"
"2014-07-29 00:00:00","css","425"
"2016-07-20 00:00:00","html","709"
"2017-09-11 00:00:00","jquery","355"
"2010-12-20 00:00:00","java","465"
"2013-04-04 00:00:00","ruby","161"
"2014-09-21 00:00:00","vba","16"
"2015-06-28 00:00:00","shell","25"
"2010-02-13 00:00:00","shell","6"
"2013-05-23 00:00:00","delphi","27"
"2012-05-11 00:00:00","javascript","866"
"2014-03-11 00:00:00","html","809"
"2009-11-09 00:00:00","c#","549"
"2011-02-24 00:00:00","c","169"
"2014-01-18 00:00:00","c","197"
"2017-06-29 00:00:00","swift","237"
"2009-04-25 00:00:00","python","57"
"2009-04-12 00:00:00","sql","31"
"2012-11-12 00:00:00","jquery","606"
"2014-05-29 00:00:00","java","944"
"2010-08-11 00:00:00","hadoop","2"
"2015-06-22 00:00:00","php","689"
"2011-09-17 00:00:00","perl","21"
"2010-09-22 00:00:00","r","24"
"2010-08-30 00:00:00","c","154"
"2008-08-29 00:00:00","jquery","8"
"2011-10-02 00:00:00","scala","31"
"2015-09-05 00:00:00","go","17"
"2010-03-28 00:00:00","r","5"
"2012-12-14 00:00:00","shell","52"
"2015-11-08 00:00:00","shell","29"
"2016-09-05 00:00:00","python","541"
"2013-01-10 00:00:00","delphi","28"
"2015-07-09 00:00:00","javascript","1475"
"2014-01-18 00:00:00","html","467"
"2014-02-06 00:00:00","c","296"
"2012-09-09 00:00:00","c#","342"
"2012-12-11 00:00:00","fortran","5"
"2015-12-09 00:00:00","vba","59"
"2016-07-29 00:00:00","r","195"
"2009-07-07 00:00:00","shell","21"
"2017-10-13 00:00:00","shell","49"
"2017-06-20 00:00:00","jquery","470"
"2010-03-31 00:00:00","hadoop","2"
"2014-04-11 00:00:00","php","1127"
"2011-10-22 00:00:00","php","371"
"2014-01-14 00:00:00","perl","59"
"2017-07-17 00:00:00","rust","9"
"2012-10-26 00:00:00","css","284"
"2015-09-20 00:00:00","css","247"
"2017-06-27 00:00:00","html","574"
"2009-04-09 00:00:00","c","83"
"2013-12-21 00:00:00","c#","420"
"2016-06-10 00:00:00","c#","710"
"2011-09-30 00:00:00","r","38"
"2014-03-20 00:00:00","r","117"
"2011-11-16 00:00:00","shell","39"
"2008-10-11 00:00:00","perl","8"
"2009-06-12 00:00:00","php","147"
"2015-03-31 00:00:00","php","788"
"2012-10-30 00:00:00","scala","25"
"2011-04-18 00:00:00","ruby","82"
"2015-03-08 00:00:00","rust","4"
"2009-05-19 00:00:00","css","68"
"2017-01-10 00:00:00","javascript","1361"
"2011-08-12 00:00:00","c#","782"
"2015-02-16 00:00:00","html","567"
"2010-12-04 00:00:00","c++","243"
"2017-10-24 00:00:00","java","810"
"2015-09-27 00:00:00","swift","134"
"2016-09-14 00:00:00","shell","36"
"2012-12-05 00:00:00","python","450"
"2010-06-17 00:00:00","python","155"
"2013-06-22 00:00:00","sql","140"
"2015-09-13 00:00:00","delphi","17"
"2010-04-19 00:00:00","html","115"
"2014-03-31 00:00:00","c++","449"
"2013-11-15 00:00:00","c","278"
"2016-09-11 00:00:00","fortran","1"
"2010-04-15 00:00:00","perl","38"
"2009-03-01 00:00:00","scala","1"
"2015-04-10 00:00:00","ruby","113"
"2016-09-09 00:00:00","rust","7"
"2014-08-28 00:00:00","vba","48"
"2015-07-17 00:00:00","shell","49"
"2009-03-12 00:00:00","sql","99"
"2015-03-17 00:00:00","javascript","1265"
"2013-09-26 00:00:00","html","677"
"2012-10-22 00:00:00","c#","882"
"2010-05-11 00:00:00","fortran","2"
"2010-08-16 00:00:00","java","392"
"2016-06-03 00:00:00","java","823"
"2017-07-13 00:00:00","python","919"
"2013-09-22 00:00:00","perl","13"
"2013-12-29 00:00:00","scala","30"
"2016-01-14 00:00:00","pascal","4"
"2009-10-29 00:00:00","vba","5"
"2013-12-27 00:00:00","r","69"
"2014-07-17 00:00:00","swift","81"
"2011-05-18 00:00:00","html","308"
"2010-04-08 00:00:00","c++","305"
"2014-05-10 00:00:00","javascript","616"
"2013-12-30 00:00:00","hadoop","24"
"2012-08-28 00:00:00","php","728"
"2016-10-12 00:00:00","ruby","103"
"2014-04-15 00:00:00","go","13"
"2015-04-20 00:00:00","rust","7"
"2016-03-01 00:00:00","vba","115"
"2017-12-17 00:00:00","css","202"
"2016-09-18 00:00:00","javascript","581"
"2011-06-09 00:00:00","fortran","5"
"2009-03-26 00:00:00","java","210"
"2009-01-19 00:00:00","ruby","13"
"2015-01-25 00:00:00","r","71"
"2017-12-19 00:00:00","r","184"
"2013-05-10 00:00:00","sql","389"
"2009-01-21 00:00:00","c#","318"
"2015-11-02 00:00:00","c","202"
"2012-11-10 00:00:00","fortran","1"
"2014-08-27 00:00:00","jquery","870"
"2017-02-14 00:00:00","jquery","578"
"2012-10-19 00:00:00","hadoop","13"
"2008-12-22 00:00:00","vba","1"
"2016-11-18 00:00:00","css","433"
"2009-08-06 00:00:00","c#","444"
"2011-01-03 00:00:00","c","165"
"2015-02-05 00:00:00","c++","477"
"2013-06-23 00:00:00","c","173"
"2017-11-12 00:00:00","c#","253"
"2014-12-11 00:00:00","python","590"
"2013-12-05 00:00:00","sql","510"
"2012-04-17 00:00:00","jquery","728"
"2016-03-28 00:00:00","hadoop","23"
"2017-10-19 00:00:00","php","520"
"2011-05-19 00:00:00","ruby","102"
"2016-01-09 00:00:00","go","15"
"2017-10-13 00:00:00","vba","99"
"2010-07-18 00:00:00","css","74"
"2014-03-11 00:00:00","delphi","20"
"2012-05-23 00:00:00","javascript","899"
"2010-06-13 00:00:00","c#","231"
"2012-04-24 00:00:00","html","452"
"2015-02-25 00:00:00","cobol","2"
"2014-05-15 00:00:00","fortran","2"
"2016-11-02 00:00:00","fortran","1"
"2014-12-31 00:00:00","java","637"
"2012-12-20 00:00:00","php","914"
"2012-04-20 00:00:00","perl","72"
"2015-05-24 00:00:00","swift","125"
"2010-01-02 00:00:00","css","31"
"2009-12-14 00:00:00","html","106"
"2012-02-01 00:00:00","c","215"
"2011-06-04 00:00:00","javascript","343"
"2017-08-26 00:00:00","javascript","600"
"2016-10-14 00:00:00","c#","688"
"2013-10-20 00:00:00","jquery","419"
"2010-03-03 00:00:00","java","468"
"2012-08-21 00:00:00","java","889"
"2016-05-23 00:00:00","vba","101"
"2010-09-17 00:00:00","shell","25"
"2016-01-30 00:00:00","shell","18"
"2010-07-11 00:00:00","delphi","9"
"2010-05-08 00:00:00","c","89"
"2013-05-23 00:00:00","html","557"
"2014-11-14 00:00:00","c++","386"
"2017-10-08 00:00:00","c++","162"
"2016-01-29 00:00:00","java","994"
"2015-09-22 00:00:00","r","151"
"2009-07-19 00:00:00","shell","4"
"2013-09-13 00:00:00","sql","402"
"2010-11-29 00:00:00","perl","43"
"2016-04-12 00:00:00","perl","35"
"2012-12-09 00:00:00","go","5"
"2013-03-22 00:00:00","pascal","1"
"2008-08-30 00:00:00","vba","1"
"2011-07-25 00:00:00","vba","10"
"2011-05-25 00:00:00","css","252"
"2016-11-11 00:00:00","delphi","12"
"2016-09-08 00:00:00","c","141"
"2009-09-15 00:00:00","jquery","135"
"2011-04-01 00:00:00","java","713"
"2014-02-23 00:00:00","java","981"
"2015-01-01 00:00:00","vba","18"
"2017-11-25 00:00:00","vba","16"
"2015-03-02 00:00:00","swift","169"
"2017-04-11 00:00:00","shell","52"
"2009-11-20 00:00:00","python","172"
"2009-07-16 00:00:00","sql","157"
"2015-03-19 00:00:00","php","796"
"2010-11-25 00:00:00","scala","21"
"2011-01-25 00:00:00","ruby","74"
"2013-12-19 00:00:00","ruby","188"
"2014-12-15 00:00:00","rust","15"
"2017-11-08 00:00:00","rust","9"
"2009-02-18 00:00:00","delphi","23"
"2009-03-07 00:00:00","javascript","32"
"2014-11-25 00:00:00","html","693"
"2014-04-30 00:00:00","c","209"
"2017-11-17 00:00:00","javascript","1034"
"2013-10-16 00:00:00","c++","479"
"2013-04-29 00:00:00","python","497"
"2017-03-24 00:00:00","c","172"
"2017-08-02 00:00:00","java","821"
"2017-05-28 00:00:00","ruby","38"
"2011-11-11 00:00:00","go","3"
"2016-10-20 00:00:00","r","197"
"2011-06-08 00:00:00","r","35"
"2011-06-07 00:00:00","c++","347"
"2009-07-01 00:00:00","c","94"
"2014-01-04 00:00:00","javascript","782"
"2012-07-12 00:00:00","perl","48"
"2017-02-09 00:00:00","scala","52"
"2014-08-19 00:00:00","go","17"
"2017-02-06 00:00:00","go","32"
"2016-06-18 00:00:00","rust","9"
"2010-04-06 00:00:00","sql","110"
"2008-12-11 00:00:00","css","65"
"2011-06-01 00:00:00","css","233"
"2014-02-20 00:00:00","delphi","33"
"2009-06-10 00:00:00","javascript","191"
"2013-12-12 00:00:00","c++","465"
"2013-04-27 00:00:00","php","563"
"2010-11-07 00:00:00","php","269"
"2014-04-26 00:00:00","perl","30"
"2014-05-14 00:00:00","pascal","1"
"2015-11-11 00:00:00","python","629"
"2010-04-18 00:00:00","sql","53"
"2012-10-06 00:00:00","sql","130"
"2013-10-10 00:00:00","css","509"
"2009-10-21 00:00:00","c#","660"
"2017-08-07 00:00:00","javascript","993"
"2017-07-30 00:00:00","delphi","3"
"2009-08-18 00:00:00","fortran","1"
"2015-10-26 00:00:00","jquery","562"
"2011-09-30 00:00:00","swift","3"
"2016-02-18 00:00:00","shell","32"
"2010-08-08 00:00:00","python","103"
"2016-01-12 00:00:00","hadoop","37"
"2011-12-16 00:00:00","perl","32"
"2016-03-25 00:00:00","go","27"
"2012-01-03 00:00:00","pascal","2"
"2015-11-22 00:00:00","rust","9"
"2017-12-28 00:00:00","vba","63"
"2015-08-25 00:00:00","delphi","18"
"2012-09-30 00:00:00","delphi","6"
"2010-02-02 00:00:00","c","186"
"2013-07-22 00:00:00","c#","938"
"2010-08-28 00:00:00","c#","227"
"2013-06-16 00:00:00","jquery","364"
"2013-02-28 00:00:00","vba","26"
"2009-08-31 00:00:00","r","16"
"2008-09-02 00:00:00","python","32"
"2011-03-15 00:00:00","hadoop","5"
"2014-10-30 00:00:00","php","807"
"2017-04-19 00:00:00","php","800"
"2016-02-23 00:00:00","scala","61"
"2011-12-14 00:00:00","go","3"
"2017-01-30 00:00:00","go","21"
"2008-09-22 00:00:00","c#","305"
"2014-05-28 00:00:00","cobol","1"
"2013-07-12 00:00:00","c","204"
"2011-01-22 00:00:00","c","128"
"2010-07-26 00:00:00","perl","54"
"2012-09-15 00:00:00","scala","17"
"2014-09-21 00:00:00","go","11"
"2016-12-20 00:00:00","rust","5"
"2016-01-02 00:00:00","r","83"
"2015-01-20 00:00:00","shell","62"
"2015-01-04 00:00:00","python","348"
"2009-01-30 00:00:00","delphi","17"
"2014-08-17 00:00:00","css","206"
"2017-07-11 00:00:00","css","443"
"2017-05-08 00:00:00","delphi","18"
"2017-10-29 00:00:00","javascript","576"
"2011-03-01 00:00:00","php","622"
"2013-04-10 00:00:00","python","507"
"2013-01-28 00:00:00","sql","368"
"2013-08-19 00:00:00","php","876"
"2016-11-26 00:00:00","perl","5"
"2012-01-19 00:00:00","scala","16"
"2015-01-15 00:00:00","rust","7"
"2011-10-09 00:00:00","vba","3"
"2013-11-21 00:00:00","shell","53"
"2015-06-03 00:00:00","delphi","23"
"2012-05-23 00:00:00","c#","1070"
"2014-10-19 00:00:00","c++","210"
"2017-04-15 00:00:00","javascript","666"
"2009-03-05 00:00:00","perl","41"
"2017-01-26 00:00:00","php","601"
"2012-01-28 00:00:00","perl","12"
"2017-11-09 00:00:00","swift","218"
"2016-06-08 00:00:00","javascript","1391"
"2009-11-07 00:00:00","c++","151"
"2016-02-22 00:00:00","c#","696"
"2013-03-30 00:00:00","c#","370"
"2017-12-29 00:00:00","html","312"
"2016-09-01 00:00:00","jquery","525"
"2012-05-30 00:00:00","java","844"
"2013-07-23 00:00:00","scala","50"
"2015-04-13 00:00:00","shell","40"
"2009-10-07 00:00:00","sql","161"
"2016-03-10 00:00:00","c++","392"
"2010-12-10 00:00:00","c","137"
"2013-10-13 00:00:00","c#","425"
"2010-11-19 00:00:00","c#","653"
"2017-03-17 00:00:00","jquery","574"
"2017-09-20 00:00:00","scala","71"
"2014-11-03 00:00:00","go","13"
"2010-07-08 00:00:00","r","9"
"2012-01-15 00:00:00","css","139"
"2017-08-30 00:00:00","delphi","11"
"2011-07-17 00:00:00","c#","387"
"2011-04-15 00:00:00","c","185"
"2016-08-24 00:00:00","cobol","1"
"2015-05-06 00:00:00","fortran","14"
"2014-05-11 00:00:00","vba","21"
"2010-11-11 00:00:00","r","11"
"2016-06-23 00:00:00","shell","61"
"2010-09-08 00:00:00","python","183"
"2012-02-21 00:00:00","sql","232"
"2011-11-03 00:00:00","java","733"
"2014-12-10 00:00:00","perl","37"
"2011-07-18 00:00:00","scala","32"
"2015-01-25 00:00:00","go","16"
"2015-07-19 00:00:00","rust","12"
"2017-06-17 00:00:00","pascal","1"
"2011-12-30 00:00:00","javascript","487"
"2017-06-13 00:00:00","c#","700"
"2012-08-04 00:00:00","html","203"
"2014-10-21 00:00:00","fortran","6"
"2010-08-23 00:00:00","jquery","253"
"2017-09-14 00:00:00","fortran","3"
"2014-06-26 00:00:00","php","846"
"2011-05-27 00:00:00","r","34"
"2013-01-14 00:00:00","shell","43"
"2010-02-20 00:00:00","shell","7"
"2017-01-09 00:00:00","python","635"
"2013-06-06 00:00:00","css","418"
"2016-04-09 00:00:00","delphi","3"
"2012-05-13 00:00:00","c","84"
"2010-01-12 00:00:00","c#","646"
"2016-06-03 00:00:00","fortran","4"
"2014-01-30 00:00:00","jquery","1031"
"2017-11-13 00:00:00","shell","37"
"2013-05-07 00:00:00","java","1065"
"2015-10-26 00:00:00","java","988"
"2014-09-22 00:00:00","hadoop","24"
"2010-02-25 00:00:00","scala","13"
"2015-07-10 00:00:00","scala","54"
"2013-07-23 00:00:00","go","6"
"2013-07-03 00:00:00","javascript","1137"
"2010-06-08 00:00:00","c","131"
"2013-06-21 00:00:00","c#","900"
"2010-01-04 00:00:00","r","7"
"2012-05-08 00:00:00","css","301"
"2011-09-28 00:00:00","html","293"
"2009-10-02 00:00:00","javascript","181"
"2012-11-19 00:00:00","jquery","782"
"2014-06-05 00:00:00","java","1075"
"2010-08-18 00:00:00","hadoop","6"
"2016-07-22 00:00:00","scala","43"
"2017-02-22 00:00:00","ruby","103"
"2012-07-10 00:00:00","go","6"
"2013-08-23 00:00:00","r","103"
"2013-11-24 00:00:00","python","399"
"2014-09-17 00:00:00","css","506"
"2015-01-14 00:00:00","c","185"
"2014-08-01 00:00:00","javascript","1070"
"2013-11-08 00:00:00","jquery","756"
"2017-08-02 00:00:00","fortran","2"
"2012-01-25 00:00:00","java","835"
"2014-01-25 00:00:00","hadoop","12"
"2016-12-19 00:00:00","hadoop","20"
"2015-03-03 00:00:00","perl","48"
"2010-11-20 00:00:00","scala","7"
"2013-10-14 00:00:00","scala","48"
"2009-10-11 00:00:00","c","93"
"2012-12-24 00:00:00","cobol","1"
"2011-06-30 00:00:00","jquery","575"
"2014-08-10 00:00:00","hadoop","10"
"2009-10-03 00:00:00","vba","2"
"2017-11-16 00:00:00","python","915"
"2009-02-21 00:00:00","sql","24"
"2014-04-10 00:00:00","sql","556"
"2008-11-08 00:00:00","delphi","17"
"2016-01-22 00:00:00","c#","731"
"2010-09-04 00:00:00","java","175"
"2010-07-04 00:00:00","php","230"
"2015-04-18 00:00:00","scala","29"
"2013-05-24 00:00:00","ruby","116"
"2014-03-20 00:00:00","go","19"
"2016-09-07 00:00:00","go","26"
"2014-01-08 00:00:00","pascal","1"
"2013-03-12 00:00:00","vba","49"
"2014-02-12 00:00:00","shell","62"
"2015-07-08 00:00:00","python","769"
"2013-06-30 00:00:00","css","238"
"2016-03-21 00:00:00","delphi","14"
"2013-04-27 00:00:00","delphi","16"
"2012-09-04 00:00:00","html","456"
